lat	long	sal
-57.5	87.5	33.91376923
-57.5	88.5	33.897
-57.5	89.5	33.90876923
-57.5	90.5	33.93030769
-57.5	91.5	33.91861538
-57.5	92.5	33.92853846
-57.5	93.5	33.85438462
-57.5	94.5	33.86730769
-57.5	95.5	33.88192308
-57.5	96.5	33.90746154
-57.5	97.5	33.91330769
-57.5	98.5	33.95661538
-57.5	99.5	33.89646154
-57.5	100.5	33.89653846
-57.5	101.5	33.86676923
-57.5	102.5	33.89176923
-57.5	103.5	33.89530769
-57.5	104.5	33.91076923
-57.5	105.5	33.91407692
-57.5	106.5	33.89161538
-57.5	107.5	33.89292308
-57.5	108.5	33.90292308
-57.5	109.5	33.88369231
-57.5	110.5	33.88307692
-57.5	111.5	33.87392308
-57.5	112.5	33.86915385
-57.5	113.5	33.86684615
-57.5	114.5	33.87176923
-57.5	115.5	33.86730769
-57.5	116.5	33.87353846
-57.5	117.5	33.85792308
-57.5	118.5	33.84253846
-57.5	119.5	33.85276923
-57.5	120.5	33.85569231
-57.5	121.5	33.84569231
-57.5	122.5	33.81930769
-57.5	123.5	33.83123077
-57.5	124.5	33.84576923
-57.5	125.5	33.82238462
-57.5	126.5	33.81476923
-57.5	127.5	33.82576923
-57.5	128.5	33.82207692
-57.5	129.5	33.81438462
-57.5	130.5	33.813
-57.5	131.5	33.82253846
-57.5	132.5	33.83746154
-57.5	133.5	33.83169231
-57.5	134.5	33.82792308
-57.5	135.5	33.81776923
-57.5	136.5	33.80330769
-57.5	137.5	33.81176923
-57.5	138.5	33.81376923
-57.5	139.5	33.80030769
-57.5	140.5	33.79284615
-57.5	141.5	33.80330769
-57.5	142.5	33.81576923
-57.5	143.5	33.79730769
-57.5	144.5	33.82930769
-57.5	145.5	33.82653846
-57.5	146.5	33.816
-57.5	147.5	33.85261538
-57.5	148.5	33.94446154
-57.5	149.5	33.88876923
-57.5	150.5	33.85553846
-57.5	151.5	33.80984615
-57.5	152.5	33.82430769
-57.5	153.5	33.80153846
-57.5	154.5	33.82692308
-57.5	155.5	33.82284615
-57.5	156.5	33.82176923
-57.5	157.5	33.82692308
-57.5	158.5	33.83092308
-57.5	159.5	33.833
-57.5	160.5	33.82576923
-57.5	161.5	33.84684615
-57.5	162.5	33.84838462
-57.5	163.5	33.83292308
-57.5	164.5	33.875
-57.5	165.5	34.00538462
-57.5	166.5	33.99123077
-57.5	167.5	34.14069231
-57.5	168.5	34.06038462
-57.5	169.5	34.04
-57.5	170.5	34.07653846
-57.5	171.5	34.12023077
-57.5	172.5	34.11261538
-57.5	173.5	34.05161538
-57.5	174.5	34.11615385
-57.5	175.5	34.03907692
-57.5	176.5	34.01592308
-57.5	177.5	33.95692308
-57.5	178.5	33.94561538
-57.5	179.5	33.98330769
-56.5	-179.5	34.06369231
-56.5	-178.5	34.07284615
-56.5	-177.5	34.04223077
-56.5	-176.5	34.01369231
-56.5	-175.5	34.01523077
-56.5	-174.5	34.02569231
-56.5	-173.5	33.98307692
-56.5	-172.5	34.032
-56.5	-171.5	34.03646154
-56.5	-170.5	34.00807692
-56.5	-169.5	34.00076923
-56.5	-168.5	33.96269231
-56.5	-167.5	33.95707692
-56.5	-166.5	33.96338462
-56.5	-165.5	33.94569231
-56.5	-164.5	33.95638462
-56.5	-163.5	33.90038462
-56.5	-162.5	33.90038462
-56.5	-161.5	33.87876923
-56.5	-160.5	33.86669231
-56.5	-159.5	33.88876923
-56.5	-158.5	33.87830769
-56.5	-157.5	33.87569231
-56.5	-156.5	33.86653846
-56.5	-155.5	33.86107692
-56.5	-154.5	33.915
-56.5	-153.5	33.88992308
-56.5	-152.5	33.85738462
-56.5	-151.5	33.85938462
-56.5	-150.5	33.82730769
-56.5	-149.5	33.86307692
-56.5	-148.5	33.88938462
-56.5	-146.5	33.93330769
-56.5	-145.5	33.89
-56.5	-144.5	33.92607692
-56.5	-143.5	33.87538462
-56.5	-142.5	33.88392308
-56.5	-141.5	33.95538462
-56.5	-140.5	33.99684615
-56.5	-139.5	33.97384615
-56.5	-138.5	33.93530769
-56.5	-137.5	33.92446154
-56.5	-136.5	33.98092308
-56.5	-135.5	33.93430769
-56.5	-134.5	33.87438462
-56.5	-133.5	33.93315385
-56.5	-132.5	33.95815385
-56.5	-131.5	33.93576923
-56.5	-130.5	33.969
-56.5	-129.5	33.94653846
-56.5	-128.5	33.96346154
-56.5	-127.5	33.94353846
-56.5	-126.5	33.91661538
-56.5	-125.5	34.034
-56.5	-124.5	34.01884615
-56.5	-123.5	34.04246154
-56.5	-122.5	34.023
-56.5	-121.5	34.024
-56.5	-120.5	34.005
-56.5	-119.5	34.01315385
-56.5	-118.5	34.07969231
-56.5	-117.5	34.11827273
-56.5	-116.5	34.05623077
-56.5	-115.5	34.00523077
-56.5	-114.5	34.06969231
-56.5	-113.5	34.11661538
-56.5	-112.5	34.10915385
-56.5	-111.5	34.13269231
-56.5	-110.5	34.11323077
-56.5	-109.5	34.102
-56.5	-108.5	34.13776923
-56.5	-107.5	34.13492308
-56.5	-106.5	34.10723077
-56.5	-105.5	34.11169231
-56.5	-104.5	34.07084615
-56.5	-103.5	34.06407692
-56.5	-102.5	34.13638462
-56.5	-101.5	34.11007692
-56.5	-100.5	34.12261538
-56.5	-99.5	34.12407692
-56.5	-98.5	34.13461538
-56.5	-97.5	34.12961538
-56.5	-96.5	34.16415385
-56.5	-95.5	34.10784615
-56.5	-94.5	34.14176923
-56.5	-93.5	34.13838462
-56.5	-92.5	34.12953846
-56.5	-91.5	34.12984615
-56.5	-90.5	34.12353846
-56.5	-89.5	34.13553846
-56.5	-88.5	34.13707692
-56.5	-87.5	34.13276923
-56.5	-86.5	34.14846154
-56.5	-85.5	34.142
-56.5	-84.5	34.12830769
-56.5	-83.5	34.11861538
-56.5	-82.5	34.11184615
-56.5	-81.5	34.10169231
-56.5	-80.5	34.12569231
-56.5	-79.5	34.11969231
-56.5	-78.5	34.11415385
-56.5	-77.5	34.11753846
-56.5	-76.5	34.07761538
-56.5	-75.5	34.09207692
-56.5	-74.5	34.04953846
-56.5	-73.5	34.02292308
-56.5	-72.5	34.02
-56.5	-71.5	34.02153846
-56.5	-70.5	34.03515385
-56.5	-69.5	34.01253846
-56.5	-68.5	33.9615
-56.5	-67.5	34.00945455
-56.5	-66.5	34.00607692
-56.5	-65.5	34.06692308
-56.5	-64.5	34.06246154
-56.5	-63.5	34.05323077
-56.5	-62.5	34.02915385
-56.5	-61.5	34.02961538
-56.5	-60.5	34.02976923
-56.5	-59.5	33.98992308
-56.5	-58.5	33.99546154
-56.5	-57.5	34.01038462
-56.5	-56.5	33.98992308
-56.5	-55.5	33.90261538
-56.5	-54.5	33.85723077
-56.5	-53.5	33.87561538
-56.5	-52.5	33.896
-56.5	-51.5	33.88123077
-56.5	-50.5	33.86746154
-56.5	-49.5	33.87946154
-56.5	-48.5	33.85738462
-56.5	-47.5	33.84492308
-56.5	-46.5	33.83476923
-56.5	-45.5	33.84469231
-56.5	-44.5	33.87938462
-56.5	-43.5	33.89815385
-56.5	-42.5	33.87476923
-56.5	-41.5	33.93423077
-56.5	-40.5	33.92515385
-56.5	-39.5	33.99946154
-56.5	-38.5	34.04330769
-56.5	-37.5	34.03992308
-56.5	-36.5	33.98261538
-56.5	-35.5	33.945
-56.5	-34.5	33.98069231
-56.5	-33.5	34.01730769
-56.5	-32.5	34.07730769
-56.5	-31.5	34.09407692
-56.5	-30.5	34.00161538
-56.5	-29.5	34.00407692
-56.5	-28.5	34.01261538
-56.5	-27.5	34.08722222
-56.5	-26.5	33.97061538
-56.5	-25.5	33.99269231
-56.5	-24.5	33.97869231
-56.5	-23.5	33.95492308
-56.5	-22.5	33.91992308
-56.5	-21.5	33.80607692
-56.5	-20.5	33.901
-56.5	-19.5	33.88269231
-56.5	-18.5	33.87369231
-56.5	-17.5	33.91453846
-56.5	-16.5	33.89576923
-56.5	-15.5	33.883
-56.5	-14.5	33.89576923
-56.5	-13.5	33.83123077
-56.5	-12.5	33.86161538
-56.5	-11.5	33.843
-56.5	-10.5	33.79807692
-56.5	-9.5	33.798
-56.5	-8.5	33.78038462
-56.5	-7.5	33.72038462
-56.5	-6.5	33.80023077
-56.5	-5.5	33.84307692
-56.5	-4.5	33.81915385
-56.5	-3.5	33.80592308
-56.5	-2.5	33.73469231
-56.5	-1.5	33.82730769
-56.5	-0.5	33.92861538
-56.5	0.5	33.97276923
-56.5	1.5	33.99584615
-56.5	2.5	34.04869231
-56.5	3.5	34.03407692
-56.5	4.5	34.05569231
-56.5	5.5	34.12607692
-56.5	6.5	34.15761538
-56.5	7.5	34.17469231
-56.5	8.5	34.16007692
-56.5	9.5	34.09407692
-56.5	10.5	34.12469231
-56.5	11.5	34.12146154
-56.5	12.5	34.08546154
-56.5	13.5	33.82263636
-56.5	14.5	33.93946154
-56.5	15.5	34.06061538
-56.5	17.5	33.92069231
-56.5	18.5	33.95415385
-56.5	24.5	33.93407692
-56.5	25.5	33.93292308
-56.5	26.5	33.92861538
-56.5	27.5	33.91638462
-56.5	28.5	33.923
-56.5	29.5	33.92207692
-56.5	30.5	33.96707692
-56.5	31.5	33.97484615
-56.5	32.5	33.93592308
-56.5	33.5	33.931
-56.5	34.5	33.91361538
-56.5	35.5	33.90653846
-56.5	36.5	33.87315385
-56.5	37.5	33.914
-56.5	38.5	33.93584615
-56.5	39.5	33.93546154
-56.5	40.5	33.86723077
-56.5	41.5	33.81438462
-56.5	42.5	33.84492308
-56.5	43.5	33.86477778
-56.5	44.5	33.8574
-56.5	45.5	33.86344444
-56.5	47.5	33.78730769
-56.5	48.5	33.90853846
-56.5	49.5	33.85538462
-56.5	50.5	33.87376923
-56.5	51.5	33.84861538
-56.5	52.5	33.90253846
-56.5	53.5	33.91284615
-56.5	54.5	33.88692308
-56.5	55.5	33.87507692
-56.5	56.5	33.89961538
-56.5	57.5	33.94646154
-56.5	58.5	33.85084615
-56.5	59.5	33.86284615
-56.5	60.5	33.86061538
-56.5	61.5	33.85546154
-56.5	62.5	33.85615385
-56.5	63.5	33.86238462
-56.5	64.5	33.87869231
-56.5	65.5	33.88892308
-56.5	66.5	33.95477778
-56.5	67.5	33.94677778
-56.5	68.5	33.957
-56.5	69.5	33.92033333
-56.5	70.5	33.83646154
-56.5	71.5	33.79276923
-56.5	72.5	33.791
-56.5	73.5	33.79753846
-56.5	74.5	33.78207692
-56.5	75.5	33.80023077
-56.5	76.5	33.87338462
-56.5	77.5	33.96538462
-56.5	78.5	33.98061538
-56.5	79.5	33.92953846
-56.5	80.5	33.95207692
-56.5	81.5	33.90576923
-56.5	82.5	33.93584615
-56.5	83.5	33.91607692
-56.5	84.5	33.91376923
-56.5	85.5	33.90246154
-56.5	86.5	33.91438462
-56.5	87.5	33.90969231
-56.5	88.5	33.91323077
-56.5	89.5	33.92892308
-56.5	91.5	33.91023077
-56.5	92.5	33.88469231
-56.5	93.5	33.88684615
-56.5	94.5	33.89753846
-56.5	95.5	33.89992308
-56.5	96.5	33.91961538
-56.5	97.5	33.89769231
-56.5	98.5	33.90061538
-56.5	99.5	33.93746154
-56.5	100.5	33.89107692
-56.5	101.5	33.91561538
-56.5	102.5	33.92015385
-56.5	103.5	33.91338462
-56.5	104.5	33.94023077
-56.5	105.5	33.91684615
-56.5	106.5	33.90015385
-56.5	107.5	33.86976923
-56.5	108.5	33.89092308
-56.5	109.5	33.88861538
-56.5	110.5	33.88107692
-56.5	111.5	33.87723077
-56.5	112.5	33.86576923
-56.5	113.5	33.85130769
-56.5	114.5	33.861
-56.5	115.5	33.86069231
-56.5	116.5	33.87653846
-56.5	117.5	33.85246154
-56.5	118.5	33.85176923
-56.5	119.5	33.85276923
-56.5	120.5	33.84115385
-56.5	121.5	33.84507692
-56.5	122.5	33.84069231
-56.5	123.5	33.82238462
-56.5	124.5	33.82561538
-56.5	125.5	33.83115385
-56.5	126.5	33.80438462
-56.5	127.5	33.81161538
-56.5	128.5	33.804
-56.5	129.5	33.85292308
-56.5	130.5	33.837
-56.5	131.5	33.84261538
-56.5	132.5	33.84069231
-56.5	133.5	33.82946154
-56.5	134.5	33.82030769
-56.5	135.5	33.79430769
-56.5	136.5	33.80761538
-56.5	137.5	33.81215385
-56.5	138.5	33.80553846
-56.5	139.5	33.79084615
-56.5	140.5	33.78992308
-56.5	141.5	33.80192308
-56.5	142.5	33.79615385
-56.5	143.5	33.79961538
-56.5	144.5	33.79415385
-56.5	145.5	33.81353846
-56.5	146.5	33.82884615
-56.5	147.5	33.87523077
-56.5	148.5	33.88515385
-56.5	149.5	33.80107692
-56.5	150.5	33.809
-56.5	151.5	33.814
-56.5	152.5	33.79430769
-56.5	153.5	33.80723077
-56.5	154.5	33.84630769
-56.5	155.5	33.82184615
-56.5	156.5	33.84238462
-56.5	157.5	33.81738462
-56.5	158.5	33.814
-56.5	159.5	33.84084615
-56.5	160.5	33.809
-56.5	161.5	33.83215385
-56.5	162.5	33.84846154
-56.5	163.5	33.84207692
-56.5	164.5	33.801
-56.5	165.5	34.01038462
-56.5	166.5	34.10338462
-56.5	167.5	34.09569231
-56.5	168.5	34.09923077
-56.5	169.5	34.125
-56.5	170.5	34.04330769
-56.5	171.5	34.12292308
-56.5	172.5	34.12823077
-56.5	173.5	34.071
-56.5	174.5	34.16153846
-56.5	175.5	34.10061538
-56.5	176.5	34.10330769
-56.5	177.5	34.04176923
-56.5	178.5	34.00361538
-56.5	179.5	34.05184615
-55.5	-179.5	34.22953846
-55.5	-178.5	34.17507692
-55.5	-177.5	34.13930769
-55.5	-176.5	34.073
-55.5	-175.5	34.10761538
-55.5	-174.5	34.09730769
-55.5	-173.5	34.10192308
-55.5	-172.5	34.01776923
-55.5	-171.5	34.01169231
-55.5	-170.5	33.99930769
-55.5	-169.5	33.98392308
-55.5	-168.5	33.99046154
-55.5	-167.5	34.00423077
-55.5	-166.5	34.04407692
-55.5	-165.5	34.01507692
-55.5	-164.5	33.95461538
-55.5	-163.5	33.93223077
-55.5	-162.5	33.918
-55.5	-161.5	33.89269231
-55.5	-160.5	33.923
-55.5	-159.5	33.93961538
-55.5	-158.5	33.93007692
-55.5	-157.5	33.93092308
-55.5	-156.5	33.91592308
-55.5	-155.5	33.913
-55.5	-154.5	33.89323077
-55.5	-153.5	33.86730769
-55.5	-152.5	33.85076923
-55.5	-151.5	33.86461538
-55.5	-150.5	33.88630769
-55.5	-149.5	33.90215385
-55.5	-148.5	33.81992308
-55.5	-147.5	33.84653846
-55.5	-146.5	33.86
-55.5	-145.5	33.84084615
-55.5	-144.5	33.92638462
-55.5	-143.5	33.94992308
-55.5	-142.5	34.01446154
-55.5	-141.5	34.003
-55.5	-140.5	34.00453846
-55.5	-139.5	33.95246154
-55.5	-138.5	33.93330769
-55.5	-137.5	33.92630769
-55.5	-136.5	33.97815385
-55.5	-135.5	33.95569231
-55.5	-134.5	33.93130769
-55.5	-133.5	33.94953846
-55.5	-132.5	33.93753846
-55.5	-131.5	33.92861538
-55.5	-130.5	33.93961538
-55.5	-129.5	33.94684615
-55.5	-128.5	33.96969231
-55.5	-127.5	33.94538462
-55.5	-126.5	33.96738462
-55.5	-125.5	34.05107692
-55.5	-124.5	34.14169231
-55.5	-123.5	34.10061538
-55.5	-122.5	34.16269231
-55.5	-121.5	34.13307692
-55.5	-120.5	34.09
-55.5	-119.5	34.10769231
-55.5	-118.5	34.05376923
-55.5	-117.5	34.08115385
-55.5	-116.5	34.05538462
-55.5	-115.5	34.12130769
-55.5	-114.5	34.09892308
-55.5	-113.5	34.13584615
-55.5	-112.5	34.07484615
-55.5	-111.5	34.10723077
-55.5	-110.5	34.11953846
-55.5	-109.5	34.12315385
-55.5	-108.5	34.15015385
-55.5	-107.5	34.174
-55.5	-106.5	34.13607692
-55.5	-105.5	34.11576923
-55.5	-104.5	34.14823077
-55.5	-103.5	34.16815385
-55.5	-102.5	34.13707692
-55.5	-101.5	34.14038462
-55.5	-100.5	34.13384615
-55.5	-99.5	34.12376923
-55.5	-98.5	34.15092308
-55.5	-97.5	34.14153846
-55.5	-96.5	34.15469231
-55.5	-95.5	34.13692308
-55.5	-94.5	34.14753846
-55.5	-93.5	34.17153846
-55.5	-92.5	34.15015385
-55.5	-91.5	34.15330769
-55.5	-90.5	34.14338462
-55.5	-89.5	34.14846154
-55.5	-88.5	34.13676923
-55.5	-87.5	34.15930769
-55.5	-86.5	34.14992308
-55.5	-85.5	34.14315385
-55.5	-84.5	34.14238462
-55.5	-83.5	34.121
-55.5	-82.5	34.10930769
-55.5	-81.5	34.10415385
-55.5	-80.5	34.09146154
-55.5	-79.5	34.077
-55.5	-78.5	34.08407692
-55.5	-77.5	34.08584615
-55.5	-76.5	34.09276923
-55.5	-75.5	34.05053846
-55.5	-74.5	34.00415385
-55.5	-73.5	33.96615385
-55.5	-72.5	33.917
-55.5	-71.5	33.97430769
-55.5	-70.5	33.96930769
-55.5	-65.5	34.02523077
-55.5	-64.5	34.03146154
-55.5	-63.5	34.03646154
-55.5	-62.5	34.02238462
-55.5	-61.5	34.02730769
-55.5	-60.5	34.05492308
-55.5	-59.5	34.04930769
-55.5	-58.5	34.04915385
-55.5	-57.5	34.02961538
-55.5	-56.5	34.02392308
-55.5	-55.5	34.02284615
-55.5	-54.5	33.90530769
-55.5	-53.5	33.91092308
-55.5	-52.5	33.91330769
-55.5	-51.5	33.89376923
-55.5	-50.5	33.94738462
-55.5	-49.5	33.86223077
-55.5	-48.5	33.86376923
-55.5	-47.5	33.87369231
-55.5	-46.5	33.84815385
-55.5	-45.5	33.87584615
-55.5	-44.5	33.84430769
-55.5	-43.5	33.86261538
-55.5	-42.5	33.87392308
-55.5	-41.5	33.86453846
-55.5	-40.5	33.87453846
-55.5	-39.5	33.91538462
-55.5	-38.5	33.925
-55.5	-37.5	33.90607692
-55.5	-36.5	33.86238462
-55.5	-35.5	33.84207692
-55.5	-34.5	33.88638462
-55.5	-33.5	33.93946154
-55.5	-32.5	34.05176923
-55.5	-31.5	34.07661538
-55.5	-30.5	34.06538462
-55.5	-29.5	33.99807692
-55.5	-28.5	33.96015385
-55.5	-27.5	33.98546154
-55.5	-26.5	34.00215385
-55.5	-25.5	34.00438462
-55.5	-24.5	33.903
-55.5	-23.5	33.85346154
-55.5	-22.5	33.90992308
-55.5	-21.5	33.90307692
-55.5	-20.5	33.93753846
-55.5	-19.5	33.92323077
-55.5	-18.5	33.92546154
-55.5	-17.5	34.00223077
-55.5	-16.5	33.96092308
-55.5	-15.5	33.92223077
-55.5	-14.5	33.859
-55.5	-13.5	33.88984615
-55.5	-12.5	33.867
-55.5	-11.5	33.97738462
-55.5	-10.5	33.83338462
-55.5	-9.5	33.78807692
-55.5	-8.5	33.84644444
-55.5	-7.5	33.82915385
-55.5	-6.5	33.88888889
-55.5	-5.5	33.80784615
-55.5	-4.5	33.85292308
-55.5	-3.5	33.78169231
-55.5	-2.5	33.89246154
-55.5	-1.5	33.89292308
-55.5	-0.5	33.93123077
-55.5	0.5	33.87884615
-55.5	1.5	33.79207692
-55.5	2.5	33.88684615
-55.5	3.5	33.89369231
-55.5	4.5	33.88238462
-55.5	5.5	33.91576923
-55.5	6.5	34.061
-55.5	7.5	34.08584615
-55.5	8.5	34.16123077
-55.5	9.5	34.07161538
-55.5	10.5	34.07330769
-55.5	11.5	34.03092308
-55.5	12.5	34.05553846
-55.5	13.5	34.09076923
-55.5	14.5	34.09830769
-55.5	15.5	33.95723077
-55.5	16.5	33.94230769
-55.5	17.5	33.96061538
-55.5	18.5	34.08884615
-55.5	19.5	34.02569231
-55.5	20.5	34.00923077
-55.5	21.5	33.93176923
-55.5	22.5	33.88415385
-55.5	23.5	33.93638462
-55.5	24.5	33.91646154
-55.5	25.5	33.95061538
-55.5	26.5	33.97030769
-55.5	27.5	33.92130769
-55.5	28.5	33.952
-55.5	29.5	33.93592308
-55.5	30.5	33.97123077
-55.5	31.5	33.96815385
-55.5	32.5	33.93469231
-55.5	33.5	33.90907692
-55.5	34.5	33.93276923
-55.5	35.5	33.89684615
-55.5	36.5	33.85053846
-55.5	37.5	33.85253846
-55.5	38.5	33.888
-55.5	39.5	33.93446154
-55.5	40.5	33.92530769
-55.5	41.5	33.91361538
-55.5	42.5	33.84384615
-55.5	43.5	33.84061538
-55.5	44.5	33.90807692
-55.5	45.5	33.89323077
-55.5	46.5	33.825
-55.5	47.5	33.76692308
-55.5	48.5	33.87869231
-55.5	49.5	33.897
-55.5	50.5	33.85861538
-55.5	51.5	33.81084615
-55.5	52.5	33.91484615
-55.5	53.5	33.96453846
-55.5	54.5	33.91969231
-55.5	55.5	33.88107692
-55.5	56.5	33.90653846
-55.5	57.5	33.87615385
-55.5	58.5	33.85153846
-55.5	59.5	33.86546154
-55.5	60.5	33.82423077
-55.5	61.5	33.85869231
-55.5	62.5	33.89153846
-55.5	63.5	33.90323077
-55.5	64.5	33.88469231
-55.5	65.5	33.83661538
-55.5	66.5	33.90838462
-55.5	67.5	33.88115385
-55.5	68.5	33.84161538
-55.5	69.5	33.83407692
-55.5	70.5	33.82515385
-55.5	71.5	33.82492308
-55.5	72.5	33.85061538
-55.5	73.5	33.86407692
-55.5	74.5	33.81215385
-55.5	75.5	33.85184615
-55.5	76.5	33.84246154
-55.5	77.5	33.82384615
-55.5	78.5	33.85676923
-55.5	79.5	33.97669231
-55.5	80.5	33.975
-55.5	81.5	33.92823077
-55.5	82.5	33.93284615
-55.5	83.5	33.93715385
-55.5	84.5	33.92092308
-55.5	85.5	33.92523077
-55.5	86.5	33.92461538
-55.5	87.5	33.90753846
-55.5	88.5	33.90715385
-55.5	89.5	33.89938462
-55.5	90.5	33.91830769
-55.5	91.5	33.89992308
-55.5	92.5	33.89523077
-55.5	93.5	33.91323077
-55.5	94.5	33.88838462
-55.5	95.5	33.90353846
-55.5	96.5	33.90707692
-55.5	97.5	33.96684615
-55.5	98.5	33.91376923
-55.5	99.5	33.88361538
-55.5	100.5	33.91484615
-55.5	101.5	33.91107692
-55.5	102.5	33.899
-55.5	103.5	33.88169231
-55.5	104.5	33.906
-55.5	105.5	33.92215385
-55.5	106.5	33.87946154
-55.5	107.5	33.88569231
-55.5	108.5	33.88476923
-55.5	109.5	33.88523077
-55.5	110.5	33.87492308
-55.5	111.5	33.87938462
-55.5	112.5	33.86207692
-55.5	113.5	33.86023077
-55.5	114.5	33.85030769
-55.5	115.5	33.86338462
-55.5	116.5	33.85692308
-55.5	117.5	33.86030769
-55.5	118.5	33.85823077
-55.5	119.5	33.83815385
-55.5	120.5	33.84784615
-55.5	121.5	33.87069231
-55.5	122.5	33.85653846
-55.5	123.5	33.83953846
-55.5	124.5	33.85007692
-55.5	125.5	33.81230769
-55.5	126.5	33.85084615
-55.5	127.5	33.86069231
-55.5	128.5	33.85
-55.5	129.5	33.835
-55.5	130.5	33.83938462
-55.5	131.5	33.84023077
-55.5	132.5	33.83815385
-55.5	133.5	33.83092308
-55.5	134.5	33.81838462
-55.5	135.5	33.82815385
-55.5	136.5	33.80853846
-55.5	137.5	33.81415385
-55.5	138.5	33.82830769
-55.5	139.5	33.80961538
-55.5	140.5	33.79323077
-55.5	141.5	33.81230769
-55.5	142.5	33.79584615
-55.5	143.5	33.79169231
-55.5	144.5	33.75407692
-55.5	145.5	33.78438462
-55.5	146.5	33.81676923
-55.5	147.5	33.82446154
-55.5	148.5	33.77930769
-55.5	149.5	33.81515385
-55.5	150.5	33.80315385
-55.5	151.5	33.86176923
-55.5	152.5	33.79515385
-55.5	153.5	33.80630769
-55.5	154.5	33.79784615
-55.5	155.5	33.81392308
-55.5	156.5	33.84015385
-55.5	157.5	33.83092308
-55.5	158.5	33.82953846
-55.5	159.5	33.81261538
-55.5	160.5	33.88123077
-55.5	161.5	33.86215385
-55.5	162.5	33.82938462
-55.5	163.5	33.84623077
-55.5	164.5	33.87476923
-55.5	165.5	34.24753846
-55.5	166.5	34.31707692
-55.5	167.5	34.27223077
-55.5	168.5	34.18569231
-55.5	169.5	34.13061538
-55.5	170.5	34.06138462
-55.5	171.5	34.15053846
-55.5	172.5	34.10969231
-55.5	173.5	34.11353846
-55.5	174.5	34.03692308
-55.5	175.5	34.08030769
-55.5	176.5	34.06207692
-55.5	177.5	34.05923077
-55.5	178.5	34.16038462
-55.5	179.5	34.137
-54.5	-179.5	34.19115385
-54.5	-178.5	34.25415385
-54.5	-177.5	34.25846154
-54.5	-176.5	34.25523077
-54.5	-175.5	34.16184615
-54.5	-174.5	34.20015385
-54.5	-173.5	34.19353846
-54.5	-172.5	34.18630769
-54.5	-171.5	34.16076923
-54.5	-170.5	34.15223077
-54.5	-169.5	34.04853846
-54.5	-168.5	34.03007692
-54.5	-167.5	34.07376923
-54.5	-166.5	34.08753846
-54.5	-165.5	34.08769231
-54.5	-164.5	34.05869231
-54.5	-163.5	34.05415385
-54.5	-162.5	34.02838462
-54.5	-161.5	34.00869231
-54.5	-160.5	34.056
-54.5	-159.5	34.02530769
-54.5	-158.5	33.962
-54.5	-157.5	33.92876923
-54.5	-156.5	33.97476923
-54.5	-155.5	34.00823077
-54.5	-154.5	33.99223077
-54.5	-153.5	33.95215385
-54.5	-152.5	33.97492308
-54.5	-151.5	33.97253846
-54.5	-150.5	33.94653846
-54.5	-149.5	33.93253846
-54.5	-148.5	33.95623077
-54.5	-147.5	33.98046154
-54.5	-146.5	34.04169231
-54.5	-145.5	34.08176923
-54.5	-144.5	34.06176923
-54.5	-143.5	34.07453846
-54.5	-142.5	33.97430769
-54.5	-141.5	34.04384615
-54.5	-140.5	34.01676923
-54.5	-139.5	34.082
-54.5	-138.5	34.05530769
-54.5	-137.5	33.99961538
-54.5	-136.5	33.95161538
-54.5	-135.5	33.97384615
-54.5	-134.5	34.01469231
-54.5	-133.5	34.05753846
-54.5	-132.5	34.06776923
-54.5	-131.5	34.12138462
-54.5	-130.5	34.17561538
-54.5	-129.5	34.33669231
-54.5	-128.5	34.30938462
-54.5	-127.5	34.30846154
-54.5	-126.5	34.29115385
-54.5	-125.5	34.26553846
-54.5	-124.5	34.18415385
-54.5	-123.5	34.139
-54.5	-122.5	34.13030769
-54.5	-121.5	34.14176923
-54.5	-120.5	34.16138462
-54.5	-119.5	34.09976923
-54.5	-118.5	34.118
-54.5	-117.5	34.124
-54.5	-116.5	34.10507692
-54.5	-115.5	34.15446154
-54.5	-114.5	34.15407692
-54.5	-113.5	34.15138462
-54.5	-112.5	34.147
-54.5	-111.5	34.17515385
-54.5	-110.5	34.16946154
-54.5	-109.5	34.18053846
-54.5	-108.5	34.15884615
-54.5	-107.5	34.19115385
-54.5	-106.5	34.19161538
-54.5	-105.5	34.17576923
-54.5	-104.5	34.21353846
-54.5	-103.5	34.19084615
-54.5	-102.5	34.19476923
-54.5	-101.5	34.18515385
-54.5	-100.5	34.17753846
-54.5	-99.5	34.17946154
-54.5	-98.5	34.17423077
-54.5	-97.5	34.18407692
-54.5	-96.5	34.18869231
-54.5	-95.5	34.19376923
-54.5	-94.5	34.18192308
-54.5	-93.5	34.16376923
-54.5	-92.5	34.16161538
-54.5	-91.5	34.13923077
-54.5	-90.5	34.13023077
-54.5	-89.5	34.13984615
-54.5	-88.5	34.12992308
-54.5	-87.5	34.12630769
-54.5	-86.5	34.13
-54.5	-85.5	34.12638462
-54.5	-84.5	34.11553846
-54.5	-83.5	34.10046154
-54.5	-82.5	34.07215385
-54.5	-81.5	34.07015385
-54.5	-80.5	34.071
-54.5	-79.5	34.06376923
-54.5	-78.5	34.03746154
-54.5	-77.5	34.03830769
-54.5	-76.5	33.91346154
-54.5	-75.5	33.96884615
-54.5	-74.5	33.92138462
-54.5	-73.5	33.57661538
-54.5	-64.5	33.41723077
-54.5	-63.5	33.86507692
-54.5	-62.5	34.08153846
-54.5	-61.5	34.04576923
