rgn_id_OHI	lat	long	sal
100	-54.5	112.5	33.86676923
16	-54.5	113.5	33.85730769
100	-54.5	113.5	33.85730769
16	-54.5	114.5	33.85684615
100	-54.5	114.5	33.85684615
16	-54.5	115.5	33.85961538
100	-54.5	115.5	33.85961538
16	-54.5	116.5	33.86561538
100	-54.5	116.5	33.86561538
16	-54.5	117.5	33.86953846
100	-54.5	117.5	33.86953846
16	-54.5	118.5	33.86776923
100	-54.5	118.5	33.86776923
16	-54.5	119.5	33.86446154
100	-54.5	119.5	33.86446154
16	-54.5	120.5	33.87707692
100	-54.5	120.5	33.87707692
200	-54.5	120.5	33.87707692
16	-54.5	121.5	33.88546154
100	-54.5	121.5	33.88546154
200	-54.5	121.5	33.88546154
16	-54.5	122.5	33.85523077
100	-54.5	122.5	33.85523077
200	-54.5	122.5	33.85523077
16	-54.5	123.5	33.85815385
100	-54.5	123.5	33.85815385
200	-54.5	123.5	33.85815385
16	-54.5	124.5	33.85369231
100	-54.5	124.5	33.85369231
200	-54.5	124.5	33.85369231
16	-54.5	125.5	33.87453846
100	-54.5	125.5	33.87453846
200	-54.5	125.5	33.87453846
16	-54.5	126.5	33.87276923
100	-54.5	126.5	33.87276923
200	-54.5	126.5	33.87276923
16	-54.5	127.5	33.92392308
100	-54.5	127.5	33.92392308
200	-54.5	127.5	33.92392308
16	-54.5	128.5	33.87530769
100	-54.5	128.5	33.87530769
200	-54.5	128.5	33.87530769
16	-54.5	129.5	33.88653846
100	-54.5	129.5	33.88653846
200	-54.5	129.5	33.88653846
16	-54.5	130.5	33.88338462
100	-54.5	130.5	33.88338462
200	-54.5	130.5	33.88338462
16	-54.5	131.5	33.87469231
100	-54.5	131.5	33.87469231
200	-54.5	131.5	33.87469231
16	-54.5	132.5	33.85461538
100	-54.5	132.5	33.85461538
200	-54.5	132.5	33.85461538
16	-54.5	133.5	33.85423077
100	-54.5	133.5	33.85423077
200	-54.5	133.5	33.85423077
16	-54.5	134.5	33.84761538
100	-54.5	134.5	33.84761538
200	-54.5	134.5	33.84761538
16	-54.5	135.5	33.86169231
100	-54.5	135.5	33.86169231
200	-54.5	135.5	33.86169231
16	-54.5	136.5	33.86392308
100	-54.5	136.5	33.86392308
200	-54.5	136.5	33.86392308
16	-54.5	137.5	33.87676923
100	-54.5	137.5	33.87676923
200	-54.5	137.5	33.87676923
16	-54.5	138.5	33.87169231
100	-54.5	138.5	33.87169231
200	-54.5	138.5	33.87169231
16	-54.5	139.5	33.86130769
100	-54.5	139.5	33.86130769
200	-54.5	139.5	33.86130769
16	-54.5	140.5	33.79915385
100	-54.5	140.5	33.79915385
200	-54.5	140.5	33.79915385
16	-54.5	141.5	33.79192308
100	-54.5	141.5	33.79192308
200	-54.5	141.5	33.79192308
16	-54.5	142.5	33.78253846
100	-54.5	142.5	33.78253846
200	-54.5	142.5	33.78253846
16	-54.5	143.5	33.77315385
100	-54.5	143.5	33.77315385
200	-54.5	143.5	33.77315385
16	-54.5	144.5	33.76969231
100	-54.5	144.5	33.76969231
200	-54.5	144.5	33.76969231
16	-54.5	145.5	33.764
100	-54.5	145.5	33.764
200	-54.5	145.5	33.764
16	-54.5	146.5	33.786
100	-54.5	146.5	33.786
200	-54.5	146.5	33.786
16	-54.5	147.5	33.78715385
100	-54.5	147.5	33.78715385
200	-54.5	147.5	33.78715385
16	-54.5	148.5	33.87476923
100	-54.5	148.5	33.87476923
200	-54.5	148.5	33.87476923
16	-54.5	149.5	33.93184615
100	-54.5	149.5	33.93184615
200	-54.5	149.5	33.93184615
16	-54.5	150.5	33.93653846
100	-54.5	150.5	33.93653846
200	-54.5	150.5	33.93653846
16	-54.5	151.5	34.00015385
100	-54.5	151.5	34.00015385
200	-54.5	151.5	34.00015385
16	-54.5	152.5	33.91730769
100	-54.5	152.5	33.91730769
200	-54.5	152.5	33.91730769
16	-54.5	153.5	33.93853846
100	-54.5	153.5	33.93853846
200	-54.5	153.5	33.93853846
100	-54.5	154.5	33.96876923
200	-54.5	154.5	33.96876923
100	-54.5	155.5	33.94815385
200	-54.5	155.5	33.94815385
100	-54.5	156.5	33.91230769
200	-54.5	156.5	33.91230769
100	-54.5	157.5	33.94915385
200	-54.5	157.5	33.94915385
100	-54.5	158.5	33.94023077
200	-54.5	158.5	33.94023077
100	-54.5	159.5	33.99784615
200	-54.5	159.5	33.99784615
100	-54.5	160.5	34.05569231
199	-54.5	160.5	34.05569231
200	-54.5	160.5	34.05569231
100	-54.5	161.5	34.09884615
199	-54.5	161.5	34.09884615
200	-54.5	161.5	34.09884615
100	-54.5	162.5	34.08930769
199	-54.5	162.5	34.08930769
200	-54.5	162.5	34.08930769
100	-54.5	163.5	34.198
199	-54.5	163.5	34.198
200	-54.5	163.5	34.198
100	-54.5	164.5	34.35661538
199	-54.5	164.5	34.35661538
200	-54.5	164.5	34.35661538
100	-54.5	165.5	34.37561538
199	-54.5	165.5	34.37561538
200	-54.5	165.5	34.37561538
100	-54.5	166.5	34.34915385
199	-54.5	166.5	34.34915385
200	-54.5	166.5	34.34915385
100	-54.5	167.5	34.38723077
199	-54.5	167.5	34.38723077
200	-54.5	167.5	34.38723077
100	-54.5	168.5	34.40130769
199	-54.5	168.5	34.40130769
200	-54.5	168.5	34.40130769
100	-54.5	169.5	34.33046154
199	-54.5	169.5	34.33046154
200	-54.5	169.5	34.33046154
199	-54.5	170.5	34.31130769
200	-54.5	170.5	34.31130769
11	-54.5	171.5	34.21892308
199	-54.5	171.5	34.21892308
200	-54.5	171.5	34.21892308
11	-54.5	172.5	34.236
199	-54.5	172.5	34.236
200	-54.5	172.5	34.236
11	-54.5	173.5	34.17907692
199	-54.5	173.5	34.17907692
200	-54.5	173.5	34.17907692
11	-54.5	174.5	34.15215385
199	-54.5	174.5	34.15215385
200	-54.5	174.5	34.15215385
11	-54.5	175.5	34.137
199	-54.5	175.5	34.137
200	-54.5	175.5	34.137
11	-54.5	176.5	34.10830769
199	-54.5	176.5	34.10830769
200	-54.5	176.5	34.10830769
199	-54.5	177.5	34.11692308
200	-54.5	177.5	34.11692308
199	-54.5	178.5	34.12538462
200	-54.5	178.5	34.12538462
199	-54.5	179.5	34.16346154
200	-54.5	179.5	34.16346154
199	-53.5	2.5	33.84046154
200	-53.5	2.5	33.84046154
199	-53.5	3.5	33.85192308
43	-53.5	4.5	33.843
44	-53.5	5.5	33.87430769
103	-53.5	6.5	33.87107692
100	-53.5	11.5	34.04746154
16	-53.5	12.5	34.05692308
100	-53.5	12.5	34.05692308
200	-53.5	12.5	34.05692308
16	-53.5	13.5	34.08007692
100	-53.5	13.5	34.08007692
200	-53.5	13.5	34.08007692
16	-53.5	14.5	34.077
100	-53.5	14.5	34.077
200	-53.5	14.5	34.077
16	-53.5	15.5	34.07207692
100	-53.5	15.5	34.07207692
200	-53.5	15.5	34.07207692
100	-53.5	16.5	34.03961538
199	-53.5	16.5	34.03961538
200	-53.5	16.5	34.03961538
100	-53.5	17.5	34.06353846
199	-53.5	17.5	34.06353846
200	-53.5	17.5	34.06353846
199	-53.5	18.5	34.07323077
200	-53.5	18.5	34.07323077
199	-53.5	19.5	34.02784615
200	-53.5	19.5	34.02784615
199	-53.5	20.5	34.026
200	-53.5	20.5	34.026
199	-53.5	21.5	34.04361538
200	-53.5	21.5	34.04361538
199	-53.5	22.5	34.00007692
200	-53.5	22.5	34.00007692
199	-53.5	23.5	34.02569231
200	-53.5	23.5	34.02569231
199	-53.5	24.5	34.01938462
199	-53.5	25.5	33.96538462
199	-53.5	26.5	33.99476923
199	-53.5	27.5	33.94276923
199	-53.5	28.5	33.91469231
199	-53.5	29.5	33.92715385
199	-53.5	30.5	33.91115385
199	-53.5	31.5	33.96753846
43	-53.5	33.5	33.91676923
43	-53.5	34.5	33.88207692
43	-53.5	35.5	33.86592308
43	-53.5	36.5	33.90553846
43	-53.5	37.5	33.889
43	-53.5	38.5	33.85615385
43	-53.5	39.5	33.83953846
43	-53.5	40.5	33.90007692
43	-53.5	41.5	33.86676923
44	-53.5	42.5	33.87461538
44	-53.5	43.5	33.89415385
44	-53.5	44.5	33.86846154
44	-53.5	45.5	33.85669231
44	-53.5	46.5	33.87723077
44	-53.5	47.5	33.92707692
44	-53.5	48.5	33.89684615
44	-53.5	49.5	33.872
44	-53.5	50.5	33.83846154
39	-53.5	72.5	33.76438462
39	-53.5	73.5	33.843
100	-53.5	110.5	33.90276923
16	-53.5	111.5	33.89469231
100	-53.5	111.5	33.89469231
16	-53.5	112.5	33.87430769
100	-53.5	112.5	33.87430769
16	-53.5	113.5	33.85715385
100	-53.5	113.5	33.85715385
16	-53.5	114.5	33.86007692
100	-53.5	114.5	33.86007692
16	-53.5	115.5	33.83869231
100	-53.5	115.5	33.83869231
16	-53.5	116.5	33.88
100	-53.5	116.5	33.88
16	-53.5	117.5	33.86907692
100	-53.5	117.5	33.86907692
16	-53.5	118.5	33.88230769
100	-53.5	118.5	33.88230769
16	-53.5	119.5	33.90430769
100	-53.5	119.5	33.90430769
16	-53.5	120.5	33.88853846
100	-53.5	120.5	33.88853846
200	-53.5	120.5	33.88853846
16	-53.5	121.5	33.87823077
100	-53.5	121.5	33.87823077
200	-53.5	121.5	33.87823077
16	-53.5	122.5	33.88838462
100	-53.5	122.5	33.88838462
200	-53.5	122.5	33.88838462
16	-53.5	123.5	33.87853846
100	-53.5	123.5	33.87853846
200	-53.5	123.5	33.87853846
16	-53.5	124.5	33.86546154
100	-53.5	124.5	33.86546154
200	-53.5	124.5	33.86546154
16	-53.5	125.5	33.91069231
100	-53.5	125.5	33.91069231
200	-53.5	125.5	33.91069231
16	-53.5	126.5	33.95161538
100	-53.5	126.5	33.95161538
200	-53.5	126.5	33.95161538
16	-53.5	127.5	33.94523077
100	-53.5	127.5	33.94523077
200	-53.5	127.5	33.94523077
16	-53.5	128.5	33.91107692
100	-53.5	128.5	33.91107692
200	-53.5	128.5	33.91107692
16	-53.5	129.5	33.91446154
100	-53.5	129.5	33.91446154
200	-53.5	129.5	33.91446154
16	-53.5	130.5	33.92376923
100	-53.5	130.5	33.92376923
200	-53.5	130.5	33.92376923
16	-53.5	131.5	33.89992308
100	-53.5	131.5	33.89992308
200	-53.5	131.5	33.89992308
16	-53.5	132.5	33.88976923
100	-53.5	132.5	33.88976923
200	-53.5	132.5	33.88976923
16	-53.5	133.5	33.89961538
100	-53.5	133.5	33.89961538
200	-53.5	133.5	33.89961538
16	-53.5	134.5	33.87192308
100	-53.5	134.5	33.87192308
200	-53.5	134.5	33.87192308
16	-53.5	135.5	33.92061538
100	-53.5	135.5	33.92061538
200	-53.5	135.5	33.92061538
16	-53.5	136.5	33.87876923
100	-53.5	136.5	33.87876923
200	-53.5	136.5	33.87876923
16	-53.5	137.5	33.88769231
100	-53.5	137.5	33.88769231
200	-53.5	137.5	33.88769231
16	-53.5	138.5	33.82392308
100	-53.5	138.5	33.82392308
200	-53.5	138.5	33.82392308
16	-53.5	139.5	33.881
100	-53.5	139.5	33.881
200	-53.5	139.5	33.881
16	-53.5	140.5	33.81023077
100	-53.5	140.5	33.81023077
200	-53.5	140.5	33.81023077
16	-53.5	141.5	33.75838462
100	-53.5	141.5	33.75838462
200	-53.5	141.5	33.75838462
16	-53.5	142.5	33.79130769
100	-53.5	142.5	33.79130769
200	-53.5	142.5	33.79130769
16	-53.5	143.5	33.77484615
100	-53.5	143.5	33.77484615
200	-53.5	143.5	33.77484615
16	-53.5	144.5	33.78515385
100	-53.5	144.5	33.78515385
200	-53.5	144.5	33.78515385
16	-53.5	145.5	33.76707692
100	-53.5	145.5	33.76707692
200	-53.5	145.5	33.76707692
16	-53.5	146.5	33.82723077
100	-53.5	146.5	33.82723077
200	-53.5	146.5	33.82723077
16	-53.5	147.5	33.96523077
100	-53.5	147.5	33.96523077
200	-53.5	147.5	33.96523077
16	-53.5	148.5	34.04007692
100	-53.5	148.5	34.04007692
200	-53.5	148.5	34.04007692
16	-53.5	149.5	34.04592308
100	-53.5	149.5	34.04592308
200	-53.5	149.5	34.04592308
16	-53.5	150.5	33.95761538
100	-53.5	150.5	33.95761538
200	-53.5	150.5	33.95761538
16	-53.5	151.5	33.93376923
100	-53.5	151.5	33.93376923
200	-53.5	151.5	33.93376923
16	-53.5	152.5	33.92630769
100	-53.5	152.5	33.92630769
200	-53.5	152.5	33.92630769
16	-53.5	153.5	34.03030769
100	-53.5	153.5	34.03030769
200	-53.5	153.5	34.03030769
100	-53.5	154.5	34.07723077
200	-53.5	154.5	34.07723077
100	-53.5	155.5	34.06746154
200	-53.5	155.5	34.06746154
100	-53.5	156.5	33.99523077
200	-53.5	156.5	33.99523077
100	-53.5	157.5	34.00746154
200	-53.5	157.5	34.00746154
100	-53.5	158.5	33.99238462
200	-53.5	158.5	33.99238462
100	-53.5	159.5	34.07561538
200	-53.5	159.5	34.07561538
100	-53.5	160.5	34.15269231
199	-53.5	160.5	34.15269231
200	-53.5	160.5	34.15269231
100	-53.5	161.5	34.23553846
199	-53.5	161.5	34.23553846
200	-53.5	161.5	34.23553846
100	-53.5	162.5	34.31930769
199	-53.5	162.5	34.31930769
200	-53.5	162.5	34.31930769
100	-53.5	163.5	34.34361538
199	-53.5	163.5	34.34361538
200	-53.5	163.5	34.34361538
100	-53.5	164.5	34.323
199	-53.5	164.5	34.323
200	-53.5	164.5	34.323
100	-53.5	165.5	34.33492308
199	-53.5	165.5	34.33492308
200	-53.5	165.5	34.33492308
100	-53.5	166.5	34.35138462
199	-53.5	166.5	34.35138462
200	-53.5	166.5	34.35138462
100	-53.5	167.5	34.34369231
199	-53.5	167.5	34.34369231
200	-53.5	167.5	34.34369231
100	-53.5	168.5	34.40630769
199	-53.5	168.5	34.40630769
200	-53.5	168.5	34.40630769
100	-53.5	169.5	34.37184615
199	-53.5	169.5	34.37184615
200	-53.5	169.5	34.37184615
199	-53.5	170.5	34.32407692
200	-53.5	170.5	34.32407692
11	-53.5	171.5	34.31307692
199	-53.5	171.5	34.31307692
200	-53.5	171.5	34.31307692
11	-53.5	172.5	34.23315385
199	-53.5	172.5	34.23315385
200	-53.5	172.5	34.23315385
11	-53.5	173.5	34.23438462
199	-53.5	173.5	34.23438462
200	-53.5	173.5	34.23438462
11	-53.5	174.5	34.16630769
199	-53.5	174.5	34.16630769
200	-53.5	174.5	34.16630769
11	-53.5	175.5	34.13069231
199	-53.5	175.5	34.13069231
200	-53.5	175.5	34.13069231
11	-53.5	176.5	34.11707692
199	-53.5	176.5	34.11707692
200	-53.5	176.5	34.11707692
199	-53.5	177.5	34.11346154
200	-53.5	177.5	34.11346154
199	-53.5	178.5	34.16615385
200	-53.5	178.5	34.16615385
199	-53.5	179.5	34.164
200	-53.5	179.5	34.164
199	-52.5	2.5	33.79938462
200	-52.5	2.5	33.79938462
199	-52.5	3.5	33.84207692
43	-52.5	4.5	33.82376923
44	-52.5	5.5	33.80330769
103	-52.5	6.5	33.83169231
100	-52.5	11.5	33.92376923
16	-52.5	12.5	33.991
100	-52.5	12.5	33.991
200	-52.5	12.5	33.991
16	-52.5	13.5	33.91784615
100	-52.5	13.5	33.91784615
200	-52.5	13.5	33.91784615
16	-52.5	14.5	33.90861538
100	-52.5	14.5	33.90861538
200	-52.5	14.5	33.90861538
16	-52.5	15.5	33.94715385
100	-52.5	15.5	33.94715385
200	-52.5	15.5	33.94715385
100	-52.5	16.5	33.93053846
199	-52.5	16.5	33.93053846
200	-52.5	16.5	33.93053846
100	-52.5	17.5	33.96353846
199	-52.5	17.5	33.96353846
200	-52.5	17.5	33.96353846
199	-52.5	18.5	33.95853846
200	-52.5	18.5	33.95853846
199	-52.5	19.5	33.98807692
200	-52.5	19.5	33.98807692
199	-52.5	20.5	34.00246154
200	-52.5	20.5	34.00246154
199	-52.5	21.5	34.052
200	-52.5	21.5	34.052
199	-52.5	22.5	34.04415385
200	-52.5	22.5	34.04415385
199	-52.5	23.5	34.04692308
200	-52.5	23.5	34.04692308
199	-52.5	24.5	34.04492308
199	-52.5	25.5	34.00530769
199	-52.5	26.5	33.97030769
199	-52.5	27.5	33.889
199	-52.5	28.5	33.93507692
199	-52.5	29.5	33.91384615
199	-52.5	30.5	33.91407692
199	-52.5	31.5	33.87707692
43	-52.5	33.5	33.83769231
43	-52.5	34.5	33.85584615
43	-52.5	35.5	33.83761538
43	-52.5	36.5	33.86353846
43	-52.5	37.5	33.86646154
43	-52.5	38.5	33.85423077
43	-52.5	39.5	33.85107692
43	-52.5	40.5	33.86115385
43	-52.5	41.5	33.88818182
44	-52.5	42.5	33.82515385
44	-52.5	43.5	33.91663636
44	-52.5	45.5	33.82107692
44	-52.5	46.5	33.82361538
44	-52.5	47.5	33.84053846
44	-52.5	48.5	33.82353846
44	-52.5	49.5	33.83969231
44	-52.5	50.5	33.82453846
100	-52.5	110.5	33.88884615
16	-52.5	111.5	33.87838462
100	-52.5	111.5	33.87838462
16	-52.5	112.5	33.86646154
100	-52.5	112.5	33.86646154
16	-52.5	113.5	33.87
100	-52.5	113.5	33.87
16	-52.5	114.5	33.82153846
100	-52.5	114.5	33.82153846
16	-52.5	115.5	33.867
100	-52.5	115.5	33.867
16	-52.5	116.5	33.87069231
100	-52.5	116.5	33.87069231
16	-52.5	117.5	33.87746154
100	-52.5	117.5	33.87746154
16	-52.5	118.5	33.89023077
100	-52.5	118.5	33.89023077
16	-52.5	119.5	33.90946154
100	-52.5	119.5	33.90946154
16	-52.5	120.5	33.883
100	-52.5	120.5	33.883
200	-52.5	120.5	33.883
16	-52.5	121.5	33.91869231
100	-52.5	121.5	33.91869231
200	-52.5	121.5	33.91869231
16	-52.5	122.5	33.93053846
100	-52.5	122.5	33.93053846
200	-52.5	122.5	33.93053846
16	-52.5	123.5	33.93076923
100	-52.5	123.5	33.93076923
200	-52.5	123.5	33.93076923
16	-52.5	124.5	33.91476923
100	-52.5	124.5	33.91476923
200	-52.5	124.5	33.91476923
16	-52.5	125.5	33.96984615
100	-52.5	125.5	33.96984615
200	-52.5	125.5	33.96984615
16	-52.5	126.5	33.98584615
100	-52.5	126.5	33.98584615
200	-52.5	126.5	33.98584615
16	-52.5	127.5	33.94615385
100	-52.5	127.5	33.94615385
200	-52.5	127.5	33.94615385
16	-52.5	128.5	33.949
100	-52.5	128.5	33.949
200	-52.5	128.5	33.949
16	-52.5	129.5	33.97238462
100	-52.5	129.5	33.97238462
200	-52.5	129.5	33.97238462
16	-52.5	130.5	34.00884615
100	-52.5	130.5	34.00884615
200	-52.5	130.5	34.00884615
16	-52.5	131.5	33.96176923
100	-52.5	131.5	33.96176923
200	-52.5	131.5	33.96176923
16	-52.5	132.5	33.96076923
100	-52.5	132.5	33.96076923
200	-52.5	132.5	33.96076923
16	-52.5	133.5	33.96138462
100	-52.5	133.5	33.96138462
200	-52.5	133.5	33.96138462
16	-52.5	134.5	33.96638462
100	-52.5	134.5	33.96638462
200	-52.5	134.5	33.96638462
16	-52.5	135.5	33.93930769
100	-52.5	135.5	33.93930769
200	-52.5	135.5	33.93930769
16	-52.5	136.5	33.90515385
100	-52.5	136.5	33.90515385
200	-52.5	136.5	33.90515385
16	-52.5	137.5	33.857
100	-52.5	137.5	33.857
200	-52.5	137.5	33.857
16	-52.5	138.5	33.92030769
100	-52.5	138.5	33.92030769
200	-52.5	138.5	33.92030769
16	-52.5	139.5	33.89061538
100	-52.5	139.5	33.89061538
200	-52.5	139.5	33.89061538
16	-52.5	140.5	33.85730769
100	-52.5	140.5	33.85730769
200	-52.5	140.5	33.85730769
16	-52.5	141.5	33.81815385
100	-52.5	141.5	33.81815385
200	-52.5	141.5	33.81815385
16	-52.5	142.5	33.84607692
100	-52.5	142.5	33.84607692
200	-52.5	142.5	33.84607692
16	-52.5	143.5	33.90730769
100	-52.5	143.5	33.90730769
200	-52.5	143.5	33.90730769
16	-52.5	144.5	33.87930769
100	-52.5	144.5	33.87930769
200	-52.5	144.5	33.87930769
16	-52.5	145.5	33.90623077
100	-52.5	145.5	33.90623077
200	-52.5	145.5	33.90623077
16	-52.5	146.5	34.00553846
100	-52.5	146.5	34.00553846
200	-52.5	146.5	34.00553846
16	-52.5	147.5	34.16107692
100	-52.5	147.5	34.16107692
200	-52.5	147.5	34.16107692
16	-52.5	148.5	34.22
100	-52.5	148.5	34.22
200	-52.5	148.5	34.22
16	-52.5	149.5	34.13884615
100	-52.5	149.5	34.13884615
200	-52.5	149.5	34.13884615
16	-52.5	150.5	34.09061538
100	-52.5	150.5	34.09061538
200	-52.5	150.5	34.09061538
16	-52.5	151.5	34.03053846
100	-52.5	151.5	34.03053846
200	-52.5	151.5	34.03053846
16	-52.5	152.5	34.10976923
100	-52.5	152.5	34.10976923
200	-52.5	152.5	34.10976923
16	-52.5	153.5	34.08892308
100	-52.5	153.5	34.08892308
200	-52.5	153.5	34.08892308
100	-52.5	154.5	34.11630769
200	-52.5	154.5	34.11630769
100	-52.5	155.5	34.08615385
200	-52.5	155.5	34.08615385
100	-52.5	156.5	34.099
200	-52.5	156.5	34.099
100	-52.5	157.5	34.08738462
200	-52.5	157.5	34.08738462
100	-52.5	158.5	34.16430769
200	-52.5	158.5	34.16430769
100	-52.5	159.5	34.224
200	-52.5	159.5	34.224
100	-52.5	160.5	34.31307692
199	-52.5	160.5	34.31307692
200	-52.5	160.5	34.31307692
100	-52.5	161.5	34.27130769
199	-52.5	161.5	34.27130769
200	-52.5	161.5	34.27130769
100	-52.5	162.5	34.28061538
199	-52.5	162.5	34.28061538
200	-52.5	162.5	34.28061538
100	-52.5	163.5	34.36223077
199	-52.5	163.5	34.36223077
200	-52.5	163.5	34.36223077
100	-52.5	164.5	34.39738462
199	-52.5	164.5	34.39738462
200	-52.5	164.5	34.39738462
100	-52.5	165.5	34.34023077
199	-52.5	165.5	34.34023077
200	-52.5	165.5	34.34023077
100	-52.5	166.5	34.36753846
199	-52.5	166.5	34.36753846
200	-52.5	166.5	34.36753846
100	-52.5	167.5	34.38392308
199	-52.5	167.5	34.38392308
200	-52.5	167.5	34.38392308
100	-52.5	168.5	34.36907692
199	-52.5	168.5	34.36907692
200	-52.5	168.5	34.36907692
100	-52.5	169.5	34.37361538
199	-52.5	169.5	34.37361538
200	-52.5	169.5	34.37361538
199	-52.5	170.5	34.35961538
200	-52.5	170.5	34.35961538
11	-52.5	171.5	34.37569231
199	-52.5	171.5	34.37569231
200	-52.5	171.5	34.37569231
11	-52.5	172.5	34.34563636
199	-52.5	172.5	34.34563636
200	-52.5	172.5	34.34563636
11	-52.5	173.5	34.29853846
199	-52.5	173.5	34.29853846
200	-52.5	173.5	34.29853846
11	-52.5	174.5	34.25069231
199	-52.5	174.5	34.25069231
200	-52.5	174.5	34.25069231
11	-52.5	175.5	34.13038462
199	-52.5	175.5	34.13038462
200	-52.5	175.5	34.13038462
11	-52.5	176.5	34.11138462
199	-52.5	176.5	34.11138462
200	-52.5	176.5	34.11138462
199	-52.5	177.5	34.17061538
200	-52.5	177.5	34.17061538
199	-52.5	178.5	34.17053846
200	-52.5	178.5	34.17053846
199	-52.5	179.5	34.20523077
200	-52.5	179.5	34.20523077
199	-51.5	2.5	33.79938462
200	-51.5	2.5	33.79938462
199	-51.5	3.5	33.80769231
43	-51.5	4.5	33.81223077
44	-51.5	5.5	33.79438462
103	-51.5	6.5	33.78323077
100	-51.5	11.5	33.81669231
16	-51.5	12.5	33.85438462
100	-51.5	12.5	33.85438462
200	-51.5	12.5	33.85438462
16	-51.5	13.5	33.87007692
100	-51.5	13.5	33.87007692
200	-51.5	13.5	33.87007692
16	-51.5	14.5	33.84030769
100	-51.5	14.5	33.84030769
200	-51.5	14.5	33.84030769
16	-51.5	15.5	33.85707692
100	-51.5	15.5	33.85707692
200	-51.5	15.5	33.85707692
100	-51.5	16.5	33.85876923
199	-51.5	16.5	33.85876923
200	-51.5	16.5	33.85876923
100	-51.5	17.5	33.85238462
199	-51.5	17.5	33.85238462
200	-51.5	17.5	33.85238462
199	-51.5	18.5	33.86230769
200	-51.5	18.5	33.86230769
199	-51.5	19.5	33.85938462
200	-51.5	19.5	33.85938462
199	-51.5	20.5	33.86630769
200	-51.5	20.5	33.86630769
199	-51.5	21.5	33.91730769
200	-51.5	21.5	33.91730769
199	-51.5	22.5	33.92015385
200	-51.5	22.5	33.92015385
199	-51.5	23.5	33.93907692
200	-51.5	23.5	33.93907692
199	-51.5	24.5	33.94461538
199	-51.5	25.5	33.93107692
199	-51.5	26.5	33.90930769
199	-51.5	27.5	33.91461538
199	-51.5	28.5	33.86138462
199	-51.5	29.5	33.86415385
199	-51.5	30.5	33.86407692
199	-51.5	31.5	33.87176923
43	-51.5	33.5	33.80392308
43	-51.5	34.5	33.80276923
43	-51.5	35.5	33.84346154
43	-51.5	36.5	33.85707692
43	-51.5	37.5	33.84061538
43	-51.5	38.5	33.82161538
43	-51.5	39.5	33.85130769
43	-51.5	40.5	33.82492308
43	-51.5	41.5	33.89030769
44	-51.5	42.5	33.84153846
44	-51.5	43.5	33.85215385
44	-51.5	44.5	33.86876923
44	-51.5	45.5	33.82953846
44	-51.5	46.5	33.85084615
44	-51.5	47.5	33.84415385
44	-51.5	48.5	33.82869231
44	-51.5	49.5	33.82361538
44	-51.5	50.5	33.83023077
39	-51.5	72.5	33.90238462
39	-51.5	73.5	33.86007692
100	-51.5	110.5	33.88153846
16	-51.5	111.5	33.89092308
100	-51.5	111.5	33.89092308
16	-51.5	112.5	33.887
100	-51.5	112.5	33.887
16	-51.5	113.5	33.88538462
100	-51.5	113.5	33.88538462
16	-51.5	114.5	33.86323077
100	-51.5	114.5	33.86323077
16	-51.5	115.5	33.87392308
100	-51.5	115.5	33.87392308
16	-51.5	116.5	33.86469231
100	-51.5	116.5	33.86469231
16	-51.5	117.5	33.87392308
100	-51.5	117.5	33.87392308
16	-51.5	118.5	33.88176923
100	-51.5	118.5	33.88176923
16	-51.5	119.5	33.88830769
100	-51.5	119.5	33.88830769
16	-51.5	120.5	33.87976923
100	-51.5	120.5	33.87976923
200	-51.5	120.5	33.87976923
16	-51.5	121.5	33.90776923
100	-51.5	121.5	33.90776923
200	-51.5	121.5	33.90776923
16	-51.5	122.5	33.95684615
100	-51.5	122.5	33.95684615
200	-51.5	122.5	33.95684615
16	-51.5	123.5	34.00961538
100	-51.5	123.5	34.00961538
200	-51.5	123.5	34.00961538
16	-51.5	124.5	34.01515385
100	-51.5	124.5	34.01515385
200	-51.5	124.5	34.01515385
16	-51.5	125.5	34.05007692
100	-51.5	125.5	34.05007692
200	-51.5	125.5	34.05007692
16	-51.5	126.5	34.02153846
100	-51.5	126.5	34.02153846
200	-51.5	126.5	34.02153846
16	-51.5	127.5	34.05761538
100	-51.5	127.5	34.05761538
200	-51.5	127.5	34.05761538
16	-51.5	128.5	34.02392308
100	-51.5	128.5	34.02392308
200	-51.5	128.5	34.02392308
16	-51.5	129.5	34.02176923
100	-51.5	129.5	34.02176923
200	-51.5	129.5	34.02176923
16	-51.5	130.5	34.07476923
100	-51.5	130.5	34.07476923
200	-51.5	130.5	34.07476923
16	-51.5	131.5	34.02638462
100	-51.5	131.5	34.02638462
200	-51.5	131.5	34.02638462
16	-51.5	132.5	34.07907692
100	-51.5	132.5	34.07907692
200	-51.5	132.5	34.07907692
16	-51.5	133.5	34.03607692
100	-51.5	133.5	34.03607692
200	-51.5	133.5	34.03607692
16	-51.5	134.5	34.02692308
100	-51.5	134.5	34.02692308
200	-51.5	134.5	34.02692308
16	-51.5	135.5	33.99830769
100	-51.5	135.5	33.99830769
200	-51.5	135.5	33.99830769
16	-51.5	136.5	33.95730769
100	-51.5	136.5	33.95730769
200	-51.5	136.5	33.95730769
16	-51.5	137.5	34.03023077
100	-51.5	137.5	34.03023077
200	-51.5	137.5	34.03023077
16	-51.5	138.5	33.96146154
